Id,Name,Add,Zipcode,Tel,Website,Px,Py,Class,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,IndustryEmail
C4_315080000H_000221,東光大飯店,南投縣信義鄉東埔村開高巷72-2號,556,886-49-2701105,,120.92819,23.561427,3,套房3780;雙人房2160;套房3240;,"有線網路,餐廳,,",車位:小客車0輛、機車0輛、大客車0輛,43,2200,3800,shhappy888@gmail.com
C4_315080000H_000222,雲舞樓民宿,南投縣仁愛鄉大同村定遠新村32-1號,546,886-49-2803700,,121.157325,24.04037,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3200,3200,v2803700@gmail.com
C4_315080000H_000228,晴意天空,臺南市玉井區中正里16鄰玉安街65號,714,886-6-5741666,,120.463784,23.127744,4,雙人房3680;雙人房3680;套房4280;,"餐廳,無線網路,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,3680,5280,kkjiang.329@gmail.com
C4_315080000H_000231,泰雅山莊渡假民宿,宜蘭縣大同鄉崙埤村2鄰崙埤12-1號,267,886-3-9801858  0926664554,http://tayal.yibnb.net/,121.60684,24.682683,4,,,車位:小客車15輛、機車0輛、大客車0輛,5,3400,3800,g670123@yahoo.com.tw
C4_315080000H_000232,承攜行旅台北台大館,臺北市中正區羅斯福路三段98號1-8樓,100,886-2-23657367,,121.526891,25.021507,3,套房5960;雙人房4360;雙人房4560;雙人房5460;雙人房4960;雙人房5460;,"有線網路,停車場,餐廳,,",車位:小客車0輛、機車0輛、大客車0輛,35,2730,3680,
C4_315080000H_000234,春夏秋冬,宜蘭縣冬山鄉八仙三路15巷38號,269,886-905-052,,121.779669,24.658538,4,,,車位:小客車2輛、機車5輛、大客車0輛,3,8000,12000,peggytsai724@gmail.com
C4_315080000H_000235,123會館,宜蘭縣五結鄉公園一路18號,268,886-928-073502,,121.816125,24.677815,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,7000,12000,hsieh54929@gmail.com
C4_315080000H_000236,九份觀海樓民宿,新北市瑞芳區基山街183之1號,224,886-2-24966123,,121.84312,25.107625,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2000,2000,
C4_315080000H_000240,親水89饗樂民宿,宜蘭縣五結鄉協和村親河路2段58巷89號,268,886-988-286883,,121.813643,24.674146,4,,"餐廳,無線網路,國民旅遊卡,停車場,,,,兒童遊樂設施,自行車租借,體驗活動,,",車位:小客車5輛、機車5輛、大客車0輛,4,12000,16000,89happybnb@gmail.com
C4_315080000H_000241,法頌休閒居,宜蘭縣冬山鄉順安村35鄰義成路二段203巷137號,269,886-3-9580771,,121.760101,24.650352,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,3000,6000,gn01776681@gmail.com
C4_315080000H_000242,蘋果的家渡假別墅民宿,南投縣集集鎮八張里1鄰民權路272號,552,886-49-2760543,,120.792063,23.826927,4,套房5400;其他9600;雙人房3600;套房5400;,"餐廳,有線網路,無線網路,國民旅遊卡,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,5,3600,9600,
C4_315080000H_000244,崖上民宿,花蓮縣豐濱鄉新社村新社211號,977,886-3-8711222,,121.532395,23.636841,4,雙人房3200;雙人房4200;雙人房4200;套房5600;雙人房3800;,"餐廳,有線網路,無線網路,國民旅遊卡,停車場,,",車位:小客車0輛、機車0輛、大客車0輛,5,6000,11000,cliffhouse222@gmail.com
C4_315080000H_000245,比砂麓民宿,臺東縣延平鄉桃源村昇平路160-1號,953,886-928-169312,,121.081907,22.903682,4,,"無線網路,國民旅遊卡,停車場,,,接送服務,導覽解說,",車位:小客車0輛、機車0輛、大客車0輛,4,2800,4200,circuslulu@hotmail.com
C4_315080000H_000246,榮美金鬱金香酒店,臺南市北區安民里海安路3段50號,704,886-6-2200366,http://www.rsbhotels.com.tw,120.199517,23.00215,3,套房12800;雙人房(無障礙客房)6300;雙人房9400;雙人房6200;雙人房5000;雙人房5000;雙人房(無障礙客房)6300;,"餐廳,會議場所,咖啡廳,酒吧,健身房,商店,有線網路,無線網路,iTaiwan,國民旅遊卡,停車場,無障礙客房,自助洗衣(免費),上網電腦(免費),,,,兒童遊樂設施,洗衣服務,郵電服務,商務旅遊中心,接送服務,自行車租借,行動支付,導覽解說,哺乳室,AED,外幣兌換,,",車位:小客車25輛、機車0輛、大客車0輛,105,10120,17380,james@rsbhotels.com.tw
C4_315080000H_000247,椰林風情民宿,臺東縣東河鄉都蘭村3鄰郡界64-5號,959,886-910-469729,,121.195441,22.857195,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,6000,6000,
C4_315080000H_000249,印象.泰雅渡假民宿,苗栗縣泰安鄉象鼻村1鄰象鼻39號,365,886-911-972823,http://dalagang.mmmtravel.com.tw/?ptype=hotel,120.946046,24.361307,4,,,車位:小客車10輛、機車0輛、大客車0輛,5,2200,3960,dalagang1964@gmail.com
C4_315080000H_000252,墾丁沐晨旅店,屏東縣恆春鎮恆公路208巷15弄3號,946,886-988-311115,https://booking.owlting.com/ktmuchen,120.74223,21.99807,4,,"有線網路,無線網路,iTaiwan,國民旅遊卡,停車場,自助洗衣(免費),,,,洗衣服務,郵電服務,接送服務,行動支付,導覽解說,體驗活動,,",車位:小客車2輛、機車0輛、大客車0輛,5,3500,4800,service@215chin.com.tw
C4_315080000H_000254,窩二樓小客棧民宿,花蓮縣花蓮市國聯里國聯一路125號,970,886-906-165765,,121.59993,23.99051,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2000,6000,worldinntw@gmail.com
C4_315080000H_000255,綠莊合渡假別墅,宜蘭縣羅東鎮新群里新群三路282號,265,886-3-9606696,,121.78871,24.674147,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2880,4640,
C4_315080000H_000256,諾亞方舟民宿,南投縣仁愛鄉大同村信義巷30之6號,546,886-49-2803470,,121.139663,24.033974,4,,,車位:小客車10輛、機車20輛、大客車0輛,4,7500,7500,
C4_315080000H_000257,浪花旅店民宿,屏東縣恆春鎮南灣路188、190號,946,886-8-8895805,,120.763812,21.96072,4,,"無線網路,國民旅遊卡,,",車位:小客車0輛、機車0輛、大客車0輛,4,4300,5500,spoondrift.kenting@gmail.com
C4_315080000H_000258,嘟嘟好民宿,臺東縣鹿野鄉永安村鹿寮路82巷22號,955,886-933371068-0933371415,http://dudu.yoyotaitung.com.tw/,121.132058,22.93508,4,套房5500;套房6500;套房5500;雙人房4500;套房5500;,"餐廳,無線網路,停車場,,,洗衣服務,接送服務,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,,,,
C4_315080000H_000259,好書室民宿,花蓮縣花蓮市林政街33巷23號,970,886-930-106882,,121.595212,23.980184,4,,"餐廳,無線網路,,,自行車租借,",車位:小客車0輛、機車0輛、大客車0輛,4,4000,6200,
C4_315080000H_000260,長青谷,苗栗縣卓蘭鎮上新里15鄰食水坑78號,369,886-4-25893329,,120.870066,24.313727,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,1500,1500,
C4_315080000H_000261,鈞怡大飯店,高雄市前金區河東路10號3樓,801,886-7-2821888,,120.291109,22.622156,3,雙人房(無障礙客房)6800;,,車位:小客車0輛、機車0輛、大客車0輛,91,2280,22000,accounting@harbour10.com.tw
C4_315080000H_000267,超質家平價民宿,宜蘭縣宜蘭市新生里環市東路三段152號,260,886-3-9302112-0912095182,http://superpar.eebnb.com,121.765281,24.77255,4,套房4100;其他2000;雙人房1600;雙人房1800;雙人房1200;,"停車場,餐廳,有線網路,,,自行車租借,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,5,2800,7500,hlb091921388856@yahoo.com
C4_315080000H_000269,蘭庭民宿,宜蘭縣員山鄉賢德路一段30號,264,886-3-9232699,http://www.sakurailan.com,121.73665,24.715314,4,,"餐廳,咖啡廳,無線網路,國民旅遊卡,停車場,,",車位:小客車5輛、機車0輛、大客車0輛,5,5000,6500,rita640209@gmail.com
C4_315080000H_000270,鳳誼製茶民宿,南投縣鹿谷鄉鳳凰村2鄰鳳園路11號,558,886-49-2755778,http://blog.xuite.net/ncpsa/ps/61630974,120.78537,23.734477,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2000,2000,micacapome@gmail.com
C4_315080000H_000271,津津音樂客棧民宿,屏東縣恆春鎮墾丁路148號,946,886-905-809860,,120.79919,21.94561,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,2200,2800,ktjinjin148@gmail.com
C4_315080000H_000274,伯捷山莊,"屏東縣恆春鎮南灣路新生巷55,57號",946,886-922-312931,,120.755242,21.973909,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,3600,3600,
C4_315080000H_000275,怠宿SLOW,臺南市中西區正興街77巷5號,700,886-933-669354,https://slow.hi-bnb.com/,120.196824,22.994268,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3180,4380,
C4_315080000H_000276,三又木民宿,臺東縣臺東市博愛路91巷8號,950,886-921-297545,,121.151868,22.760449,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2800,3600,mulberryhouse2013@gmail.com
C4_315080000H_000277,藍寶石A館民宿,花蓮縣吉安鄉仁和村35鄰吉豐路一段67之21號,973,886-975-635133,,121.585989,23.963954,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,3800,5800,gembnb@gmail.com
C4_315080000H_000278,丰居旅店忠孝館,臺北市大安區復興南路1段126巷1號3樓(含3樓、3樓夾層、4樓),106,886-2-77116368,,121.541006,25.043137,3,,,車位:小客車0輛、機車0輛、大客車0輛,21,2420,20000,via.taipeizx@gmail.com
C4_315080000H_000280,台東四季民宿,臺東縣臺東市興安路一段690號,950,886-910-580999,,121.127121,22.796222,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,4000,6000,
C4_315080000H_000282,恆春工商實習旅館,屏東縣恆春鎮恆南路38號,946,886-8-8883616,http://www.hcvshotel.com.tw/,120.747186,21.992054,3,,"有線網路,無線網路,國民旅遊卡,停車場,,,洗衣服務,",車位:小客車0輛、機車0輛、大客車0輛,19,3500,4500,hcvshotel@gmail.com
C4_315080000H_000283,太平洋旅店民宿,屏東縣恆春鎮墾丁路通海巷41號,946,886-8-8856869,,120.796201,21.944103,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4200,4500,a8856869@yahoo.com.tw
C4_315080000H_000284,寶麗頌旅館,臺南市東區中華東路三段452巷8弄2號,701,886-6-3365875,,120.218966,22.973801,3,,"無線網路,iTaiwan,停車場,,,,導覽解說,自行車友善旅宿,,",車位:小客車5輛、機車10輛、大客車1輛,9,2200,2200,
C4_315080000H_000288,媜13 Villa休閒會館,臺南市永康區東橋里東橋一路8號,710,886-6-3035985,http://www.zhen-13.com.tw/index.html,120.235696,23.016427,3,,,車位:小客車0輛、機車0輛、大客車0輛,57,4500,7800,twtwceo@gmail.com
C4_315080000H_000291,台北商旅(大安館),臺北市大安區大安路一段135號,106,886-2-77119933,http://www.suitetpe.com,121.546155,25.03879,3,,"洗衣服務,接送服務,外幣兌換,,",車位:小客車0輛、機車0輛、大客車0輛,48,9200,11500,admin.da@suitetpe.com.tw
C4_315080000H_000295,向日葵民宿,花蓮縣花蓮市國裕里富陽路12號,970,886-919-633704,,121.600049,23.995337,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,1900,2800,duck_chch@yahoo.com.tw
C4_315080000H_000299,漾之谷溫泉民宿,南投縣埔里鎮中山路一段151號,545,886-49-2987786,http://rippling.com.tw/,121.017159,23.984039,4,雙人房5500;套房6800;,"停車場,餐廳,有線網路,溫泉設施,國民旅遊卡,,,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,4,8800,8800,m28200@yahoo.com.tw
C4_315080000H_000300,鴻瑞輕旅2館,臺東縣臺東市中山里福建路178號,950,886-89-351999,http://hrhotel.com.tw/,121.152882,22.752962,3,,,車位:小客車0輛、機車0輛、大客車0輛,48,5500,5500,h089351999@gmail.com
C4_315080000H_000303,貳館海景民宿,花蓮縣花蓮市民主里海濱街38號,970,886-905-112298,,121.612349,23.97258,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,5000,8000,twohome@yahoo.com
C4_315080000H_000304,梅花湖休閒旅館有限公司,宜蘭縣冬山鄉環湖路66號E1、E2及E3棟,269,886-3-9613222,,121.734677,24.649382,3,,"自行車友善旅宿,",車位:小客車20輛、機車20輛、大客車3輛,5,10800,10800,ilan9612888@yahoo.tw
C4_315080000H_000308,新好景商務汽車旅館,基隆市安樂區武崙街201號,204,886-2-24346866,http://www.new-scenery.com.tw/about-us.html,121.706602,25.139848,3,雙人房1680;,"停車場,,",車位:小客車0輛、機車0輛、大客車0輛,49,1680,1680,abc59420zz48@yahoo.com.tw
C4_315080000H_000309,湖景渡假民宿,南投縣魚池鄉日月村德化街32號,555,886-49-2850589,http://www.lakeview.tw/,120.92754,23.848055,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,4800,lv@lakeview.tw
C4_315080000H_000310,畫日風尚休閒會館,臺東縣長濱鄉南竹湖26-3號1-3樓,962,886-89-832558,,121.422958,23.277432,3,,"餐廳,無線網路,國民旅遊卡,停車場,,,,AED,,",車位:小客車0輛、機車0輛、大客車0輛,15,9800,12600,resort832558@gmail.com
C4_315080000H_000315,禾頁屋新生館A棟民宿,花蓮縣瑞穗鄉瑞美村新生一路39號,978,886-978-799703,,121.377533,23.495302,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3500,4800,feng1714@gmail.com
C4_315080000H_000316,人客旅館,桃園市大溪區埔頂路一段50號、50-1號至50-30號2樓,335,886-3-3800666,http://www.langkei.com.tw,121.276906,24.896753,3,,,車位:小客車0輛、機車0輛、大客車0輛,30,2350,2520,service@langkei.com.tw
C4_315080000H_000317,蘭舍民宿,臺東縣臺東市青海路四段491巷26號,950,886-972-802225,,121.040829,22.705067,4,雙人房2500;其他3900;其他3900;,"無線網路,,",車位:小客車3輛、機車0輛、大客車0輛,3,2500,3900,kh0613@pchome.com.tw
C4_315080000H_000319,淡夢之島,宜蘭縣五結鄉三吉中路12號,268,886-912-555551  0975-277-565,http://www.neverland.com.tw,121.792178,24.708874,4,,,車位:小客車5輛、機車5輛、大客車0輛,3,2800,3800,angela.hys@hotmail.com
C4_315080000H_000320,十街民宿,花蓮縣花蓮市國富里國富十街39號,970,886-933-482237,,121.596774,23.989245,4,其他2800;套房2800;雙人房2800;單人房2800;雙人房2800;,"有線網路,無線網路,國民旅遊卡,停車場,,,,自行車租借,行動支付,,",車位:小客車0輛、機車0輛、大客車0輛,4,2800,3900,u25779@gmail.com
C4_315080000H_000321,慕夏四季海景民宿,花蓮縣壽豐鄉鹽寮村6鄰福德49-2號,974,886-928-079213,,121.602933,23.880177,4,,"餐廳,咖啡廳,無線網路,國民旅遊卡,停車場,,",車位:小客車0輛、機車0輛、大客車0輛,2,3800,3800,q0966681579@gmail.com
C4_315080000H_000322,?泉民宿,澎湖縣馬公市西文里5鄰西文澳62之5號,880,886-6-9221308,,119.584973,23.565993,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2200,3200,
C4_315080000H_000324,星湖．森活,宜蘭縣冬山鄉梅花路567之1號,269,886-920-350994,,121.737551,24.662389,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,3880,6060,ritaslc420@gmail.com
C4_315080000H_000325,小巷弄５號,宜蘭縣五結鄉協和村親河路一段119巷1弄5號,268,886-922-022255,,121.820434,24.667859,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3600,4600,no5.littlealley@gmail.com
C4_315080000H_000326,英惠原藝民宿,臺東縣太麻里鄉金崙14鄰9-6號,963,886-89-771277,,120.956061,22.532772,4,套房4000;雙人房2800;,"停車場,餐廳,有線網路,國民旅遊卡,,,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,4,3000,4800,
C4_315080000H_000328,南方太陽旅店-北館民宿,屏東縣恆春鎮墾丁路潭仔巷37號,946,886-8-8862853,,120.779944,21.951726,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4200,4800,lin833480@yahoo.com.tw
C4_315080000H_000330,合尊酒店 S Hotel,臺北市松山區敦化北路150號,105,886-2-27121777,http://www.shotel.com/,121.546289,25.054728,2,雙人房10000;雙人房10000;,"餐廳,會議場所,咖啡廳,酒吧,有線網路,無線網路,國民旅遊卡,停車場,無障礙客房,上網電腦(免費),,,,洗衣服務,商務旅遊中心,接送服務,外幣兌換,,",車位:小客車34輛、機車10輛、大客車0輛,101,10000,150000,
C4_315080000H_000332,佳美髮民宿,臺東縣臺東市更生路1104號,950,886-89-226139,http://www.v8142.url.tw/info.html,121.129879,22.774292,4,,"餐廳,會議場所,有線網路,無線網路,國民旅遊卡,停車場,自助洗衣(免費),,,,美容室,接送服務,導覽解說,體驗活動,,",車位:小客車0輛、機車0輛、大客車0輛,3,3000,4200,v8142@yahoo.com.tw
C4_315080000H_000333,成功8號民宿,臺東縣臺東市成功路8號,950,886-89-325251,,121.15756,22.751241,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4800,4800,v325251@yahoo.com.tw
C4_315080000H_000334,天籟山城,新北市金山區山城路39號,208,886-989-339193,,121.595306,25.201472,4,,"餐廳,無線網路,,,,",車位:小客車0輛、機車0輛、大客車0輛,2,5000,5000,weiszulan@hotmail.com
C4_315080000H_000336,金瓜石101民宿,新北市瑞芳區祈堂路101號,224,886-932-363830,http://www.golden101.com.tw/,121.860115,25.108968,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,6800,golden101bnb.tw@gmail.com
C4_315080000H_000338,九份山城逸境民宿,新北市瑞芳區基山街195號,224,886-2-24969200,,121.843021,25.107618,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,5200,8200,
C4_315080000H_000339,龍蝦先生的秘密巢穴,臺北市大同區重慶北路一段22號9樓,103,886-2-25558752,,121.513394,25.050448,3,,,車位:小客車0輛、機車0輛、大客車0輛,33,640,4400,mr.lobstersecret@gmail.com
C4_315080000H_000340,紫亭賞民宿,臺東縣臺東市太原路二段58號,950,886-910-549023,,121.121457,22.754031,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,4000,6000,cjc20110619@yahoo.com.tw
C4_315080000H_000342,海田行館,宜蘭縣五結鄉公園二路27巷36號,268,886-3-9507017-0921276066,http://www.Hitenbnb.com,121.812998,24.675804,4,,"餐廳,無線網路,國民旅遊卡,停車場,,",車位:小客車0輛、機車0輛、大客車0輛,4,7900,9900,hitenvilla@gmail.com
C4_315080000H_000343,瑞宮大飯店,高雄市三民區建國二路209號,807,886-7-2351141,,120.305877,22.637469,3,雙人房(無障礙客房)2500;,,車位:小客車0輛、機車0輛、大客車0輛,56,2500,2500,
C4_315080000H_000344,林美園民宿,宜蘭縣礁溪鄉三民村十六結路103之20號,262,886-3-9884262  0953765433,,121.764096,24.81069,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1200,2400,shirly511210@yahoo.com.tw
C4_315080000H_000345,億豐民宿,澎湖縣馬公市東衛里71號,880,886-6-9213581,,119.602458,23.568209,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,2000,2500,
